time,id,output_x,output_y,output_z,lat,lon
2025/1/26 0:36,10033349,43303.58,11002.011,1573.7822,36.60897224715559,138.18294095740475
2025/1/26 0:36,10033350,44888.04,12794.201,1988.4398,36.608987680485214,138.18295962524414
2025/1/26 0:36,10033166,44667.836,5163.107,2251.1648,36.60891909255431,138.182952999683
2025/1/26 0:36,10033318,13987.819,5784.428,2019.9858,36.60893819131451,138.18261082254597
2025/1/26 0:36,10033425,12366.718,8621.597,2242.24,36.60896444134692,138.18259427351754
2025/1/26 0:36,10033002,1619.9102,17342.719,2763.543,36.60904766808159,138.1824790563674
2025/1/26 0:36,10033036,4675.6445,17255.246,2606.938,36.60904553560501,138.18251312334436
2025/1/26 0:36,10033144,12629.101,11413.71,1887.3116,36.60898945669936,138.1825987273967
2025/1/26 0:36,10031007,13926.858,4983.508,2537.6655,36.60893100934255,138.1826097046358
2025/1/26 0:36,10031052,46398.004,1500.9277,2453.5757,36.608885368813915,138.18297031570097
2025/1/26 0:36,10031004,8719.864,3314.079,2878.9626,36.60891827559039,138.18255066139378
2025/1/26 0:36,10031008,8387.813,8353.535,1392.4192,36.60896378019199,138.18254970602004
2025/1/26 0:36,10031024,23330.863,8515.623,1611.8435,36.60895866082677,138.18271662110084
2025/1/26 0:36,10031019,16099.9375,3791.709,2048.5535,36.608919325729445,138.1826333144597
2025/1/26 0:36,10031011,13186.735,5870.3477,2154.1401,36.60893931730161,138.18260192603535
2025/1/26 0:36,10031051,48341.96,2232.478,2412.7039,36.60889109741181,138.1829924177973
2025/1/26 0:36,10031028,28188.879,858.2041,1987.8422,36.608887600349796,138.18276667537998
2025/1/26 0:36,10031047,42313.266,4742.8896,2697.9346,36.60891634692323,138.1829264834362
2025/1/26 0:36,10031023,25145.293,4598.0693,2502.91,36.60892260149166,138.182734738496
2025/1/26 0:36,10031032,33111.203,7336.1074,1973.5789,36.608943738757716,138.18282516626667
2025/1/26 0:36,10031012,14186.585,6474.6846,1937.6691,36.608944316578295,138.1826134185064
2025/1/26 0:36,10031043,44307.07,4112.7075,1789.1224,36.60890979709443,138.18294839843804
2025/1/26 0:36,10031048,45926.65,5039.0303,2154.5771,36.60891742158529,138.18296698551785
2025/1/26 0:36,10031015,17049.074,2083.891,2677.4446,36.60890353640935,138.1826429782253
2025/1/26 0:36,10031027,26156.988,9960.854,2556.441,36.60897042470903,138.18274896157905
2025/1/26 0:36,10031039,33975.79,5179.1807,1613.018,36.60892394436875,138.18283364083183
2025/1/26 0:36,10031035,32516.703,6904.8438,2228.09,36.60894011882372,138.18281829367982
2025/1/26 0:36,10031044,42321.6,5312.2715,844.1377,36.60892146806665,138.1829268874029
2025/1/26 0:36,10031036,35867.227,5459.0005,1468.6123,36.608925630240826,138.18285490992298
2025/1/26 0:36,10031040,37015.508,7429.1353,1164.1572,36.6089428572292,138.18286880533358
2025/1/26 0:36,10031003,5436.6133,1300.543,2346.4683,36.60890159776794,138.1825129072404
2025/1/26 0:36,10031020,13639.268,7535.198,1915.9933,36.60895410283833,138.1826078872536
2025/1/26 0:36,10031016,12229.156,6766.6606,2196.2576,36.608947806253305,138.1825917248931
2025/1/26 0:36,10031031,30241.281,4666.7114,2033.1414,36.608920975884985,138.18279166836484
2025/1/26 0:00,10033613,23740.293,7411.5234,1748.5638,36.6089485429588,138.1827205891482
2025/1/26 0:00,10033478,12429.392,7279.803,1806.3789,36.60895233672572,138.18259424055296
2025/1/26 0:00,10033541,15971.322,4205.434,1939.806,36.60892310614675,138.182632104487
2025/1/26 0:00,10033582,44750.703,3307.9707,1832.7046,36.60890235862222,138.18295291177523
2025/1/26 0:00,10033756,40777.453,13972.389,1934.5669,36.60900009464268,138.182914377362
2025/1/26 0:00,10033493,21700.92,6783.7495,1924.3057,36.608943790371924,138.18269747847486
2025/1/26 0:00,10033566,32029.363,8705.419,2239.9421,36.60895653973402,138.18281383616426
2025/1/26,10033676,18972.348,11514.746,2777.485,36.60898757365129,138.1826695996045
2025/1/26,10033642,46874.117,2415.1895,1682.5232,36.608893388161896,138.18297613035628
2025/1/26,10033764,3278.1719,11967.865,1903.3301,36.608998560870134,138.18249463468484
2025/1/26,10033550,22146.912,8809.8,2243.3127,36.608961829823976,138.18270356391986
2025/1/26,10033442,25847.72,7932.71,1907.0012,36.6089523062257,138.18274440138782
2025/1/26,10033851,22373.338,7663.7275,1870.0317,36.60895141473643,138.18270546596452
2025/1/26,10033992,45214.465,2298.3862,1765.3523,36.608893067523596,138.1829575379719
2025/1/26,10033715,8372.253,12351.666,1921.0431,36.6089997728576,138.1825517154065
2025/1/26,10033554,25710.064,6405.2266,1884.7324,36.60893861846857,138.18274203048836
2025/1/26,10033672,23411.363,12418.224,1861.5527,36.60899375137052,138.18271965083036
2025/1/26,10033630,38755.5,4586.8125,1531.8895,36.60891650842654,138.18288667876857
2025/1/26,10033537,12714.103,6891.759,2014.2458,36.60894871873865,138.1825972072254
2025/1/26,10033683,28506.123,10097.628,1743.8508,36.6089706215952,138.1827752623828
2025/1/26,10033891,12476.525,9984.352,2189.3428,36.608976658701565,138.18259624353303
2025/1/26,10033780,13231.041,13593.192,2679.1003,36.60900880848905,138.18260663762996
2025/1/26,10033983,38658.203,4775.4614,2884.1985,36.60891824922565,138.18288569554548
2025/1/26,10033915,36249.492,7118.925,1502.8696,36.60894040236603,138.1828600840166
2025/1/26,10033727,20210.098,9718.485,1154.1699,36.60897086122776,138.18268243720524
2025/1/26,10033799,26869.48,11056.148,1706.9352,36.608979969414335,138.1827575140434
2025/1/26,10033333,34243.242,14093.279,1778.9385,36.6090040593869,138.1828414943741
2025/1/26,10033919,36199.895,5589.1924,2091.0405,36.60892665559884,138.18285869497274
2025/1/26,10033216,19617.428,5821.9688,2266.1155,36.608936050921514,138.18267369287062
2025/1/26,10033763,5681.625,12670.765,2164.689,36.609003829408685,138.182521851031
2025/1/26,10033935,6379.674,6939.789,2595.27,36.60895193955524,138.18252651489325
2025/1/26,10033510,31585.266,8239.029,1644.76,36.608952537425374,138.18280862351835
2025/1/26,10033964,25223.018,8452.57,1950.8574,36.608957260322605,138.18273771098737
2025/1/26,10033270,24990.39,11148.448,1742.1273,36.608981627412476,138.182736585981
2025/1/26,10033040,9984.012,9045.647,1642.8693,36.60896930698524,138.18256790415438
2025/1/26,10033110,19986.73,10134.918,2218.9197,36.60897470773193,138.1826801708806
2025/1/26,10033278,29728.406,11421.015,1940.9536,36.608981994857416,138.1827896307912
2025/1/26,10033398,34878.35,12295.578,2573.078,36.608987599291545,138.18284760316243
2025/1/26,10033214,15659.166,4962.025,1793.1948,36.60893005338274,138.1826290326582
2025/1/26,10033346,47085.082,15243.484,1308.9863,36.609008758390004,138.18298549088274
2025/1/26,10033008,9636.312,14636.258,2118.845,36.609019779234316,138.18256707502906
2025/1/26,10033237,1000.17773,17164.898,2568.122,36.60904634038596,138.18247204047415
2025/1/26,10033245,6390.086,18049.482,2109.8472,36.60905192953582,138.18253269733685
2025/1/26,10033162,36315.133,7313.2456,2078.1938,36.60894212248151,138.18286092295486
2025/1/26,10033812,35680.64,15029.496,2079.2524,36.60901185315345,138.18285805295767
2025/1/26,10033928,42428.56,5170.9507,1755.4795,36.60892014899712,138.18292800434898
2025/1/26,10033389,27097.895,8026.868,2267.3523,36.60895260334092,138.18275840995287
2025/1/26,10033438,19343.014,4379.433,1595.9132,36.6089231879522,138.18266984158203
2025/1/26,10033206,10696.257,7052.165,2122.3503,36.60895105079045,138.18257476726382
2025/1/26,10033936,4036.6113,5382.919,1965.9502,36.60893895814054,138.18249950648425
2025/1/26,10033309,8500.075,14384.391,2548.5972,36.609018012454065,138.18255425236254
2025/1/26,10033032,46698.402,17287.021,1589.5688,36.60902732180765,138.18298228985947
2025/1/26,10033349,41730.44,7951.7256,1969.4625,36.60894548515165,138.18292172893845
2025/1/26,10031051,49203.664,3604.3052,2375.4097,36.60890306538986,138.18300278711925
2025/1/26,10031047,40268.67,4571.219,3202.8179,36.60891570190601,138.18290356351238
2025/1/26 0:00,10031032,31838.818,8213.939,2280.715,36.608952199975356,138.18281144051195
2025/1/26 0:00,10031003,7399.713,5385.2983,1517.1445,36.60893749907932,138.18253705397214
2025/1/26 0:44,10033477,3627.002,6152.6113,1427.5256,36.6089460661929,138.1824953538128
2025/1/26 0:44,10033574,40314.38,4148.0103,1938.5925,36.60891187262495,138.18290384272356
2025/1/26 0:44,10033602,13512.198,6214.3994,1610.1298,36.608942270718615,138.1826057474196
2025/1/26 0:44,10033538,12904.835,4212.066,1416.0105,36.608924515770426,138.18259787337882
2025/1/26 0:44,10033613,22308.354,5754.2896,2344.0125,36.608934257144035,138.1827036978279
2025/1/26 0:44,10033533,12903.898,5570.9653,1875.6017,36.60893674717286,138.18259860492566
2025/1/26 0:44,10033984,41692.63,4865.0244,2296.5022,36.608917719451796,138.18291962125647
2025/1/26 0:44,10033482,5664.629,6552.7314,1717.1553,36.6089487705529,138.1825183206749
2025/1/26 0:44,10033605,18582.668,3454.9155,1683.44,36.60891520140871,138.18266084813678
2025/1/26 0:44,10033526,44371.605,10519.195,2154.0408,36.608967431293465,138.1829526173513
2025/1/26 0:44,10033478,9304.234,6313.866,1469.9668,36.6089450184035,138.18255882336635
2025/1/26 0:44,10033541,14257.272,3594.378,2080.5522,36.60891836080138,138.18261263491146
2025/1/26 0:44,10033546,14603.565,1875.2798,2321.399,36.60890273533838,138.1826155622865
2025/1/26 0:44,10033716,3837.2617,14982.791,2103.9624,36.60902545107598,138.18250252267887
2025/1/26 0:44,10033458,36997.965,8295.725,2133.7705,36.60895066483102,138.18286908269718
2025/1/26 0:44,10033711,3753.6035,12789.67,3318.4297,36.60900574836771,138.1825003912067
2025/1/26 0:44,10033684,28852.545,15539.664,2744.5027,36.60901945099976,138.1827821015558
2025/1/26 0:44,10033582,45597.906,4454.6475,2037.4503,36.60891230648562,138.18296299625126
2025/1/26 0:44,10033647,4026.666,17205.826,2125.898,36.60904537647945,138.18250585105315
2025/1/26 0:44,10033585,44765.973,6304.6357,2141.234,36.60892932386005,138.1829547186623
2025/1/26 0:44,10033457,39442.75,8729.004,1554.8926,36.608953488321305,138.18289661325997
2025/1/26 0:44,10033569,37868.58,6137.837,1574.3632,36.608930859132506,138.18287762402463
2025/1/26 0:44,10033634,37446.418,7145.2144,2523.721,36.608940112048046,138.18287346103966
2025/1/26 0:44,10033638,42629.566,3197.855,1772.7812,36.608902301342084,138.18292917095349
2025/1/26 0:44,10033498,23891.99,7629.5723,1930.1439,36.608950438761006,138.18272240178288
2025/1/26 0:44,10033561,32974.812,6309.515,2114.6982,36.608934558794076,138.18282308299322
2025/1/26 0:44,10033756,43727.05,15006.457,1996.8931,36.60900810337588,138.18294787182518
2025/1/26 0:44,10033692,40884.727,17450.451,3016.654,36.60903135226601,138.18291747426224
2025/1/26 0:44,10033514,35934.164,7731.6104,1931.785,36.608946055759695,138.18285689821255
2025/1/26 0:44,10033759,43245.266,16136.883,1812.1031,36.60901849006106,138.18294311040785
2025/1/26 0:44,10033557,26404.006,6179.164,2108.7686,36.60893627825992,138.18274965432198
2025/1/26 0:44,10033629,36224.133,6467.3057,2261.8044,36.60893454852687,138.18285944507747
2025/1/26 0:44,10033831,9039.9795,6902.8525,2182.7183,36.60895043599935,138.1825561947927
2025/1/26 0:44,10033454,33256.58,9835.21,2712.779,36.60896616832794,138.18282815394443
2025/1/26 0:44,10033712,6743.33,16409.166,1905.0292,36.60903701010762,138.1825357453538
2025/1/26 0:44,10033502,24258.822,15303.063,2202.3713,36.6090193437461,138.1827306872705
2025/1/26 0:44,10033995,2823.6094,1082.1338,1931.5822,36.60890078221131,138.18248361601707
2025/1/26 0:44,10033724,18935.088,8922.732,2289.9182,36.60896426021887,138.182667768274
2025/1/26 0:44,10033704,46907.375,16619.262,2235.2476,36.609021219535165,138.18298425821857
2025/1/26 0:44,10033542,14079.685,6182.4404,1426.625,36.608941733247335,138.18261206548186
2025/1/26 0:44,10033594,4751.5234,7093.801,1893.1348,36.60895404249542,138.1825084220587
2025/1/26 0:44,10033493,18906.496,8884.377,1982.6233,36.60896392758549,138.18266742812486
2025/1/26 0:44,10033968,26021.275,7238.8647,2563.2766,36.60894598475587,138.1827459601067
2025/1/26 0:44,10033469,43889.22,9013.757,2396.269,36.60895409373008,138.18294640984433
2025/1/26 0:44,10033581,44414.297,2413.8652,1869.3422,36.60889445918683,138.1829486678383
2025/1/26 0:44,10033485,12678.806,6025.041,1357.0127,36.60894093324344,138.18259633990525
2025/1/26 0:44,10033473,43950.688,6803.999,2502.7644,36.60893417739,138.18294588938605
2025/1/26 0:44,10033566,33957.492,9355.171,1597.3547,36.60896153909027,138.18283571690543
2025/1/26 0:44,10033453,30710.668,12172.322,2094.1514,36.608988324687246,138.18280100718061
2025/1/26 0:44,10033481,7241.9473,4910.6157,679.60205,36.608933296073396,138.18253503346122
2025/1/26 0:44,10033820,41525.977,11320.762,2129.9233,36.60897589871487,138.18292128602278
2025/1/26 0:44,10033664,17265.408,7298.1245,2867.506,36.60895037271433,138.1826482405981
2025/1/26 0:44,10033744,25368.178,8809.756,1904.433,36.608960411328006,138.18273952661872
2025/1/26 0:44,10033963,27768.973,7179.0195,2244.2485,36.6089446767137,138.18276543900072
2025/1/26 0:44,10033617,27819.953,4865.614,1904.5447,36.6089238320956,138.18276474490207
2025/1/26 0:44,10033888,3827.7852,12429.162,2425.8948,36.60900247090243,138.1825010225372
2025/1/26 0:44,10033976,34205.19,6291.6904,2132.8638,36.60893385669816,138.18283680938944
2025/1/26 0:44,10033445,20673.203,15466.455,2499.2292,36.60902239287647,138.18269074604217
2025/1/26 0:44,10033529,9497.004,2220.7666,2120.8435,36.608908092948816,138.18255874052022
2025/1/26 0:44,10033465,38843.25,9176.022,2605.5034,36.608957775705946,138.182890164451
2025/1/26 0:44,10033856,25081.236,7093.7065,1927.8643,36.608945092072055,138.18273538610083
2025/1/26 0:44,10033731,24325.113,15693.662,2311.4802,36.609022830211266,138.18273164064144
2025/1/26 0:44,10033590,4436.367,3569.3574,2740.8633,36.60892245891337,138.18250297916939
2025/1/26 0:44,10033676,19221.967,14405.066,2216.805,36.60901347854844,138.18267396463514
2025/1/26 0:44,10033642,46059.223,5400.0894,2731.4941,36.608920612989415,138.18296866274966
2025/1/26 0:44,10033796,23410.893,17416.738,2467.148,36.609038741499106,138.1827223750229
2025/1/26 0:44,10033987,43678.43,3578.4678,1912.7037,36.608905265344845,138.18294108847118
2025/1/26 0:44,10033655,6890.717,16757.453,2563.8545,36.609040080038646,138.18253758098197
2025/1/26 0:44,10033764,2799.4805,11067.125,2019.6791,36.60899066434024,138.18248879867076
2025/1/26 0:44,10033792,23306.982,16865.74,1989.421,36.6090338278986,138.1827209140703
2025/1/26 0:44,10033489,14505.772,5847.7314,1994.4312,36.608938533073285,138.18261663961954
2025/1/26 0:44,10033680,31319.29,18039.428,2530.7,36.60904086457043,138.18281100573012
2025/1/26 0:44,10033967,26234.777,10199.606,2100.847,36.60897253938916,138.18274996039924
2025/1/26 0:44,10033549,23193.795,6939.707,2390.2046,36.608944536885055,138.18271423032408
2025/1/26 0:44,10033880,43864.918,7816.7666,2528.0415,36.608943330726426,138.1829454848849
2025/1/26 0:44,10033513,33822.203,6128.514,1529.0479,36.6089325566097,138.18283244455895
2025/1/26 0:44,10033598,6649.6484,6553.589,1635.5585,36.60894834465441,138.1825293180539
2025/1/26 0:44,10033589,2566.627,4191.3647,2263.8977,36.60892888046629,138.18248244473614
2025/1/26 0:44,10033707,4539.4746,15256.496,2486.9026,36.60902760548027,138.18251051175136
2025/1/26 0:44,10033462,36226.0,7020.9355,1884.3838,36.60893953073813,138.1828597682395
2025/1/26 0:44,10033768,9529.985,17842.19,2480.5925,36.609048681543285,138.18256763851906
2025/1/26 0:44,10033700,42925.504,17560.012,2275.3242,36.609031439935606,138.182940317668
2025/1/26 0:44,10033900,15761.801,3816.7212,2071.251,36.60891969971099,138.18262955311002
2025/1/26 0:44,10033550,20492.0,8541.128,2030.4861,36.60896014013749,138.1826849415131
2025/1/26 0:44,10033486,13746.391,7514.199,1473.9602,36.60895386667581,138.18260907172538
2025/1/26 0:44,10033558,25850.309,9685.692,2402.4785,36.60896808307981,138.1827453875128
2025/1/26 0:44,10033494,14399.293,7890.672,2154.7815,36.60895696776029,138.18261656639444
2025/1/26 0:44,10033955,13773.843,8203.127,2511.974,36.60896005539723,138.1826097543841
2025/1/26 0:44,10033509,34470.258,4039.0142,1539.0366,36.608913464433115,138.18283853854436
2025/1/26 0:44,10033442,24822.47,7953.581,2074.1106,36.6089529454266,138.1827329667327
2025/1/26 0:44,10033593,11374.081,5884.4785,1501.3385,36.608940242452015,138.18258169700076
2025/1/26 0:44,10033530,5913.3223,6077.46,1995.3232,36.60894438331911,138.18252083761487
2025/1/26 0:44,10033943,9467.383,4095.227,1895.3029,36.60892497736843,138.18255943334077
2025/1/26 0:44,10033980,38284.035,6502.3887,2652.5552,36.60893395743589,138.1828824612984
2025/1/26 0:44,10033490,18492.71,2108.644,2514.6917,36.60890312367909,138.18265910871006
2025/1/26 0:44,10033470,45078.223,9665.059,1549.1415,36.60895943241598,138.1829600397219
2025/1/26 0:44,10033573,38571.26,2912.8335,1439.8975,36.60890152262284,138.18288370777714
2025/1/26 0:44,10033618,25080.74,5339.393,2271.808,36.60892930231211,138.1827344226175
2025/1/26 0:44,10033951,21841.11,4789.846,2315.0535,36.60892578220991,138.18269795481186
2025/1/26 0:44,10033871,37714.855,5571.501,2733.2446,36.608925829411824,138.1828755985571
2025/1/26 0:44,10033656,8193.715,16433.426,2013.4684,36.60903658998444,138.18255195094403
2025/1/26 0:44,10033988,39027.02,6024.129,2150.8455,36.608929325686915,138.1828904949341
2025/1/26 0:44,10033879,39036.508,3486.0942,2280.1235,36.608906477523355,138.18288921491552
2025/1/26 0:44,10033675,21565.893,16181.63,2594.2393,36.60902843693596,138.18270110270217
2025/1/26 0:44,10033597,7281.547,5404.3667,1960.628,36.60893772272575,138.1825357451605
2025/1/26 0:44,10033979,39032.594,5473.617,1133.0562,36.60892436826203,138.1828902565451
2025/1/26 0:44,10033851,21057.25,6116.14,1937.1498,36.608938064807795,138.18268992789697
2025/1/26 0:44,10033803,31637.428,13171.79,2095.213,36.60899691256278,138.18281189944955
2025/1/26 0:44,10033992,47137.484,1453.1289,1912.3164,36.60888461303363,138.1829785452623
2025/1/26 0:44,10033867,39120.867,14100.414,2015.8324,36.60900197626022,138.1828959528756
2025/1/26 0:44,10033699,42701.87,18041.195,1829.2704,36.60903586935479,138.1829380837427
2025/1/26 0:44,10033948,12517.94,6306.809,1476.57,36.608943540157526,138.18259469782754
2025/1/26 0:44,10033696,41078.758,16413.293,3041.813,36.60902193173847,138.18291907409255
2025/1/26 0:44,10033521,43579.156,5340.6255,2288.3975,36.60892116963136,138.18294094243277
2025/1/26 0:44,10033975,37992.19,9028.482,2785.898,36.60895682242447,138.1828805825162
2025/1/26 0:44,10033860,32607.148,10383.486,2292.3193,36.60897138907953,138.1828212029751
2025/1/26 0:44,10033625,30644.852,4181.4277,2185.2422,36.60891643034458,138.18279590889946
2025/1/26 0:44,10033497,25184.51,4865.8276,1736.1887,36.608924994228346,138.18273532253048
2025/1/26 0:44,10033610,18072.803,12374.99,1703.1672,36.608995712416885,138.18266002666863
2025/1/26 0:44,10033843,20953.59,8568.775,1889.9501,36.608960185774144,138.18269010987333
2025/1/26 0:44,10033927,45181.727,6008.542,2974.2412,36.60892647578466,138.18295919851343
2025/1/26 0:44,10033740,26586.334,10822.346,2267.918,36.60897798969261,138.1827542252874
2025/1/26 0:44,10033991,45427.453,2244.6724,1661.5824,36.60889249029533,138.18295988646955
2025/1/26 0:44,10033940,3549.2969,4364.988,2082.7122,36.60893001061056,138.18249351021632
2025/1/26 0:44,10033621,26238.94,5554.396,2542.7139,36.60893072760349,138.1827474703431
2025/1/26 0:44,10033863,34089.586,12193.717,2793.784,36.60898702972237,138.1828387416509
2025/1/26 0:44,10033776,7955.367,16295.389,3041.1738,36.6090354524846,138.18254921461426
2025/1/26 0:44,10033534,11816.687,1629.6602,1870.2391,36.608901751437934,138.1825843150461
2025/1/26 0:44,10033719,7532.453,15935.722,2432.752,36.609032401417004,138.182544296742
2025/1/26 0:44,10033641,47653.305,650.3799,1866.5968,36.60887716067044,138.1829838655979
2025/1/26 0:44,10033633,37307.875,7373.542,2301.0957,36.608942228139824,138.18287203900647
2025/1/26 0:44,10033959,23648.92,9682.049,2107.7388,36.60896901941157,138.18272080886638
2025/1/26 0:44,10033868,42479.58,4867.8765,2074.559,36.60891739866796,138.18292840844302
2025/1/26 0:44,10033578,44990.17,4356.2734,2425.1162,36.6089116886116,138.18295615767502
2025/1/26 0:44,10033795,23152.252,4516.504,2128.8796,36.60892274474859,138.18271244334355
2025/1/26 0:44,10033703,42571.125,17000.264,2314.2305,36.60902655785026,138.18293605565674
2025/1/26 0:44,10033920,34483.234,6547.3984,2063.1013,36.608936035832194,138.1828400531484
2025/1/26 0:44,10033659,12419.249,17867.031,1724.0948,36.60904763322473,138.18259990831996
2025/1/26 0:44,10033715,7060.5234,13660.574,2290.711,36.60901213133431,138.1825377857437
2025/1/26 0:44,10033622,27878.465,7735.2773,2185.8982,36.60894963519847,138.18276696513405
2025/1/26 0:44,10033554,24810.95,3573.6377,1644.7979,36.60891352812016,138.18273044644766
2025/1/26 0:44,10033565,33274.332,8741.261,2645.4546,36.60895631425055,138.18282775476592
2025/1/26 0:44,10033691,30038.223,16785.998,2846.3262,36.60903014684848,138.18279601923413
2025/1/26 0:44,10033956,16514.62,9051.995,1507.2529,36.6089664892199,138.18264081636798
2025/1/26 0:44,10033660,9718.178,16385.447,2497.1877,36.60903548705013,138.1825689441087
2025/1/26 0:44,10033720,6492.201,15891.402,2413.3232,36.60903246044033,138.18253265899332
2025/1/26 0:44,10033648,6861.631,16636.703,1801.7755,36.609039006013056,138.1825371903279
2025/1/26 0:44,10033652,1367.3105,18035.635,2595.9639,36.6090540159788,138.1824766146484
2025/1/26 0:44,10033672,23453.967,15628.958,2075.9878,36.60902263133792,138.18272187969032
2025/1/26 0:44,10033601,10100.336,6242.8477,1833.7214,36.608944028735266,138.18256767239492
2025/1/26 0:44,10033912,26248.814,15294.865,1569.7216,36.60901839390003,138.1827528993958
2025/1/26 0:44,10033506,28655.639,8066.893,1972.5471,36.608952277818965,138.182775822707
2025/1/26 0:44,10033732,26913.309,13995.193,2045.5428,36.609006403462104,138.18275960823644
2025/1/26 0:44,10033630,37197.855,5192.9443,2691.3591,36.6089226497586,138.1828696199726
2025/1/26 0:44,10033637,40570.707,2686.026,1406.1641,36.6088986009549,138.18290590604866
2025/1/26 0:44,10033537,11638.437,7721.892,1798.7758,36.60895666401115,138.18258565160295
2025/1/26 0:44,10033944,7489.334,3979.567,2202.4792,36.608924807118036,138.18253728694518
2025/1/26 0:44,10033562,31768.744,8203.81,1941.0729,36.608952139657,138.18281065266382
2025/1/26 0:44,10033836,11107.436,4268.1934,2074.5557,36.60892581220185,138.1825778375888
2025/1/26 0:44,10033683,28842.234,14457.356,2092.1284,36.60900971405349,138.18278139543992
2025/1/26 0:44,10033461,37450.145,4918.706,2230.5981,36.60892007036372,138.1828722868239
2025/1/26 0:44,10033891,10371.372,11700.693,2223.399,36.60899303362804,138.1825736784457
2025/1/26 0:44,10033671,12151.699,16745.957,1825.6595,36.60903766059999,138.18259630919957
2025/1/26 0:44,10033832,8269.93,11121.221,1750.9773,36.60898874308517,138.18254990119553
2025/1/26 0:44,10033760,44315.984,12478.32,2667.7646,36.60898508919712,138.182953066223
2025/1/26 0:44,10033609,19153.84,5199.4683,2528.415,36.60893065208998,138.18266817738987
2025/1/26 0:44,10033517,38784.13,6499.4414,2487.613,36.60893371074335,138.18288804282653
2025/1/26 0:44,10033752,36134.168,8403.507,1538.073,36.6089520152216,138.18285949798843
2025/1/26 0:44,10033723,16425.188,10774.726,1992.9681,36.60898203430499,138.1826407586163
2025/1/26 0:44,10033626,34232.31,6946.4795,3107.2104,36.60893973829242,138.18283746971784
2025/1/26 0:44,10033651,9407.1045,15067.326,2636.518,36.60902376003133,138.18256475149525
2025/1/26 0:44,10033855,27141.945,8237.986,2272.966,36.6089544841498,138.18275901701594
2025/1/26 0:44,10033996,4722.955,6179.5933,1899.169,36.608945826599225,138.18250760393605
2025/1/26 0:44,10033775,10418.276,16253.53,2328.7173,36.60903399151557,138.18257668809
2025/1/26 0:44,10033804,36350.117,12917.906,2913.7754,36.60899255271853,138.18286437403995
2025/1/26 0:44,10033663,13331.848,16409.006,2925.052,36.609034108294644,138.18260930059495
2025/1/26 0:44,10033824,45003.18,16396.672,2188.8994,36.60902005440796,138.18296287791685
2025/1/26 0:44,10033779,13003.264,10458.539,2557.4778,36.60898069481673,138.18260238305507
2025/1/26 0:44,10033852,26047.402,13828.496,1968.921,36.609005284280485,138.18274985008264
2025/1/26 0:44,10033847,25919.275,5730.0747,1806.6887,36.60893244955473,138.18274399748373
2025/1/26 0:44,10033960,20889.088,2093.1938,1952.7085,36.608901929668534,138.18268585379622
2025/1/26 0:44,10033823,41650.367,10787.887,1947.3794,36.608971047725994,138.18292238374366
2025/1/26 0:44,10033606,12028.878,7290.8955,1737.6101,36.60895261287921,138.1825897752087
2025/1/26 0:44,10033586,46726.688,4887.9824,2778.008,36.608915709834456,138.18297583477906
2025/1/26 0:44,10033780,12632.164,15945.262,2593.2385,36.60903024230729,138.1826012359836
2025/1/26 0:44,10033525,44887.656,6790.114,2050.85,36.608933639913516,138.1829563422587
2025/1/26 0:44,10033751,37614.723,15683.025,3135.4644,36.609016883876386,138.18288000225152
2025/1/26 0:44,10033743,35775.48,13943.273,1829.6042,36.60900203467772,138.18285851861737
2025/1/26 0:44,10033474,45886.55,2701.751,2117.0547,36.60889640218497,138.18296526149715
2025/1/26 0:44,10033807,31261.465,7207.5,2217.144,36.60894339553397,138.18280444527664
2025/1/26 0:44,10033839,16198.876,12373.8545,1630.8976,36.60899652714372,138.1826391052217
2025/1/26 0:44,10033688,25979.607,15956.929,2927.8604,36.60902447142638,138.18275025544654
2025/1/26 0:44,10033553,26640.39,5472.386,2022.3054,36.60892981272771,138.1827519074107
2025/1/26 0:44,10033767,8850.376,16927.277,2896.1038,36.60904074589731,138.1825595516767
2025/1/26 0:44,10033736,22244.783,14656.561,2027.201,36.60901441144253,138.18270784918204
2025/1/26 0:44,10033892,8868.701,8707.735,2274.5308,36.60896675653162,138.1825552681341
2025/1/26 0:44,10033932,45986.516,2345.0322,2500.2998,36.60889314747018,138.1829661827359
2025/1/26 0:44,10033983,42745.67,4780.8706,2772.8716,36.60891649841127,138.18293133160037
2025/1/26 0:44,10033545,12470.764,3154.4414,1605.2617,36.60891518753774,138.18259244984358
2025/1/26 0:44,10033875,44159.6,9939.478,2697.8936,36.608962306794,138.18294993392382
2025/1/26 0:44,10033687,37025.77,16078.807,2516.183,36.609020705458846,138.18287364320636
2025/1/26 0:44,10033800,31814.625,13294.822,2664.1099,36.608997941922844,138.18281394488872
2025/1/26 0:44,10033887,9120.324,5956.465,1771.491,36.60894188251877,138.18255657501442
2025/1/26 0:44,10033787,15289.726,11570.023,1882.4458,36.60898969235817,138.1826285163989
2025/1/26 0:44,10033748,32369.393,11725.635,2030.7561,36.60898357397459,138.18281928153638
2025/1/26 0:44,10033577,42886.133,4325.228,1672.0703,36.60891233548857,138.18293265093564
2025/1/26 0:44,10033614,24830.24,5570.869,1781.564,36.60893149602682,138.18273175239486
2025/1/26 0:44,10033522,44491.312,3234.2925,2502.543,36.60890180966737,138.18294997566142
2025/1/26 0:44,10033895,14843.183,4888.035,1944.5664,36.608929746637315,138.18261988249716
